job_title,job_id,city,state,salary,posted_date,job_url,company,education_needed,is_remote,last_scanned_at,description_summary
U109 Solid State Technician - 4th Shift,R10202409,Linthicum,Maryland,NA,NA,https://jobs.northropgrumman.com/careers?pid=1340060361697&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"High school graduate or equivalent. Must possess an Associate Degree (minimum of 60 semester hours) or two years (minimum 60 semester hours) of college level study. Must possess a minimum of 6 semester hours in Science, Technology, Engineering, Mathematics, or a related field of study.",False,2025-08-23 19:44:24,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history. Northrop Grumman Mission Systems is seeking Solid State Technicians to join its organization. This position is located in Linthicum, MD."
Principal Embedded Software Engineer,R10202278,"Baltimore, Linthicum",Maryland,"$124,000.00 - $186,000.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060334883&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor’s Degree,False,2025-08-23 19:44:30,"This position is primarily engaged in the development and fielding of Electronic Surveillance and Electronic Attack systems for advanced dedicated and multi-function RF subsystems. This includes design, development and integration of software solutions for EW systems. The candidate will collaborate closely with systems, firmware and front-end software teams in a fast-moving, development environment. Candidates will work on software systems in all phases of the software development lifecycle, primarily in C/C++."
Sr. Principal Industrial Security Analyst,R10202257,Baltimore,Maryland,"$108,400.00 - $162,600.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060333938&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor’s degree or MS Degree and 6+ years of Security or relevant experience. An additional four years of applicable work experience may be substituted for a bachelor’s degree.,False,2025-08-23 19:44:38,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. our culture thrives on intellectual curiosity, cognitive diversity and bringing your whole self to work — and we have an insatiable drive to do what others think is impossible. Northrop Grumman Mission Systems sector is seeking a Sr. Principal Industrial Security Analyst 4 to join our excellent, diverse team of security professionals, specifically supporting the Emerging Capabilities Development business area. The selected candidate will primarily provide industrial security support for multiple DOD Collateral programs and DCSA 147 spaces. This candidate will provide matrixed support to multiple SAP and/or SCI programs as necessary."
Sr Principal Industrial Security Analyst,R10202344,Baltimore,Maryland,"$108,400.00 - $162,600.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060337662&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor’s Degree,False,2025-08-23 19:44:45,"Northrop Grumman Mission Systems is seeking a Sr. Principal Industrial Security Analyst to provide security operations support multiple programs as it relates to all applicable classified federal, contractual, customer, and company requirements. The responsibilities include supporting fast-paced, multi-discipline, high-profile programs; developing and administering security programs and procedures for classified or proprietary materials, documents, and equipment. Primary security oversight and responsibility will include local and deployed flight test activities. Studies and implements federal security regulations that apply to company operations."
Mechanical Engineering Manager 2,R10202276,Baltimore,Maryland,"$135,800.00 - $203,600.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060334875&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor’s Degree,False,2025-08-23 19:44:56,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to stealth bombers, to landing on the moon. We look for people who have bold new ideas, courage and a pioneering spirit to join forces to invent the future, and have fun along the way. Our culture thrives on intellectual curiosity, cognitive diversity and bringing your whole self to work — and we have an insatiable drive to do what others think is impossible."
Principal Engineer Quality,R10202124,Elkridge,Maryland,"$95,800.00 - $143,600.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060318256&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor's of Science Degree in a STEM,False,2025-08-23 19:45:03,"Northrop Grumman Mission Systems is looking for a Principal Quality Engineer with experience in quality to join our team in Elkridge, MD. This role involves performing or assuring quality, drawing interpretations, data trending analysis, and maintaining program requirements. Additional support will be providing on visits to various suppliers to ensure hardware and document compliance and inspections. This position is a 1st shift, full-time, on-site job."
Computer System Administrator,R10202203,"Linthicum, Roy","Maryland, Utah","$81,300.00 - $150,000.00, $100,300.00 - $187,300.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060325999&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"High School diploma or equivalent, Associate's degree, Bachelor’s degree",False,2025-08-23 19:45:09,"At Northrop Grumman, our employees have opportunities to work on systems that impact people's lives around the world today, and for generations to come. Role includes primary Systems or Network Administrator for a classified government contract, maintaining multi-user computer systems, including coordination with network, software, and system engineers, PC desktop technicians, project managers, end users, and customer and IT management. Support multiple networks and assure performance and reliability of the system."
Principal Program Cost Control Analyst,R10202116,Linthicum,Maryland,"$87,000.00 - $130,600.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060316942&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor’s degree or Master's degree or 9 years of related professional experience,False,2025-08-23 19:45:18,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history. The PCA will interface with the program managers, functional management, cost account managers (CAMs) and business managers to provide financial support and analysis to meet program requirements. They will prepare budgets and schedules for Contrac and RWA projects and assist in financial analyses such as funding profiles, sales outlook, cash forecasting, and variance analysis. The PCA will monitor costs and schedules on contracts requiring validated cost schedule control system."
U109 Solid State Technician - 3rd Shift,R10202046,Linthicum,Maryland,NA,NA,https://jobs.northropgrumman.com/careers?pid=1340060309485&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,High school graduate or equivalent. Must possess an Associate Degree (minimum of 60 semester hours) or two years (minimum 60 semester hours) of college level study.,False,2025-08-23 19:45:24,"The Solid State Technician performs various processes to support the development, fabrication, testing, and assembly of semiconductor devices in accordance with operational goals. They are responsible for the setup, operation, and adjustment of a various process and measurement tools to support integrated circuit production and engineering development efforts. The role may include performing process calculations, summarizing data, preparing basic reports, and maintaining electronic data logs for engineering staff."
Principal Program Planning Analyst/SCHEDULER,R10202077,Linthicum,Maryland,"$95,800.00 - $143,600.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060310954&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor’s degree with 5 years of professional related experience -OR - a Master's degree with 3 years of professional related experience.,False,2025-08-23 19:45:36,The **Planner/Scheduler** will be hired directly into our Scheduling Center of Excellence and placed on programs within the Mission Systems (MS) Sector. The MS scheduling organization focuses on skill development and creates a pathway for professional development and progression. The **Planner/Scheduler** is responsible for coordinating with engineering and operations teams to decompose scope and develop the program’s schedule baseline. This is a full-time onsite position that offers the 9/80 work schedule.
Director of Human Resources,R10201878,Baltimore,Maryland,"$171,400.00 - $257,200.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060262163&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor’s degree with 10+ years of professional human resources experience including people management – OR – Master’s degree with 8+ years of professional human resources experience including people management,False,2025-08-23 19:45:43,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to stealth bombers, to landing on the moon. We look for people who have bold new ideas, courage and a pioneering spirit to join forces to invent the future, and have fun along the way."
Principal/Sr. Principal Experimental Physicist,R10201911,"Linthicum, Annapolis Junction",Maryland,"$127,400.00 - $191,200.00, $158,600.00 - $238,000.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060264334&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor’s degree in Science, Technology, Engineering, or Mathematics (STEM), Master's degree in STEM related field, PhD in STEM related field",False,2025-08-23 19:45:52,"This position at Northrop Grumman Mission Systems involves working as an Experimental Physicist with a robust scientific background that has an interest in data acquisition and analysis on superconducting digital electronics. The ideal candidate has experience with running complex experiments and writing custom software to control a variety of equipment. The job requires full time work onsite at our Advanced Technology Lab (ATL) in Linthicum, Maryland or Annapolis Junction, MD. Principal and Sr. Principal levels of the position are available."
Staff Semiconductor Process Integration Engineer,R10201964,Linthicum,Maryland,"$163,200.00 - $244,800.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060279907&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor’s Degree; Master’s degree; PhD,False,2025-08-23 19:45:58,"At Northrop Grumman, employees have opportunities to work on revolutionary systems that impact people's lives globally. The staff seeks a Staff Semiconductor Process Integration Engineer for NGMC Misson Systems Emerging Capabilities Development area. The Process Integration Engineer must understand basic semiconductor processing, especially Back End of Line (BEOL) process integration. The successful candidate may support program execution for programs within the Micro Systems Technologies portfolio. We are expanding with new work on many development and production programs."
Electronics Test Technician for 2nd and 3rd shift,R10201943,Sykesville,Maryland,"$50,332.76 - $121,149.77",NA,https://jobs.northropgrumman.com/careers?pid=1340060278432&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,High School Diploma/GED,False,2025-08-23 19:46:05,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. At Northrop Grumman Mission Systems, we're looking for a Test Technician to join our Sykesville, Maryland team. In the Mission Systems sector, you’ll join our team of experts developing systems and solutions that keep our world safe. The candidate must be able to apply electronics principles in the fabrication, test, and troubleshooting of complete components, assemblies, devices, circuits, and systems."
Senior Principal Engineer Process,R10201920,"Baltimore, Linthicum",Maryland,"$119,200.00 - $178,800.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060264371&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor’s Degree,False,2025-08-23 19:46:12,"At Northrop Grumman, we are looking for a Senior Principal Process Engineer to join our team based out of Linthicum, MD. The role involves designing and planning for manufacturing processes, conducting tests and measurements, troubleshooting processes not meeting expected results, and establishing and submitting processing requirements. The candidate is also responsible for coordinating with Supplier Quality to ensure Northrop Grumman standards are followed for externally manufactured components."
Physicist,R10201839,"Linthicum, Annapolis Junction",MD,"$85,400.00 - $128,000.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060264218&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelors of Science degree in a STEM field (Science, Technology, Engineering, Math) with 2 years of relevant technical experience; Master's degree in a STEM related field and 6+ months of relevant technical and professional experience",False,2025-08-23 19:46:19,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. We look for people who have bold new ideas, courage and a pioneering spirit to join forces to invent the future, and have fun along the way. Our culture thrives on intellectual curiosity, cognitive diversity and bringing your whole self to work."
U109 Solid State Technician - 5th Shift,R10201823,Linthicum,Maryland,NA,NA,https://jobs.northropgrumman.com/careers?pid=1340060244835&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,High school graduate or equivalent. Must possess an Associate Degree or two years of college level study,False,2025-08-23 19:46:26,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today. This position is located in Linthicum, MD. Solid State Technicians perform a variety of processes to support the development, fabrication, testing, and assembly of semiconductor devices in accordance with operational goals."
Principal International Trade Compliance Analyst,R10201782,"Linthicum, San Diego","Maryland, California","$78,700.00 - $136,800.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060310306&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor’s degree with a minimum of 5 years experience in export/import licensing and/ or compliance in relevant field or Master’s degree with a minimum of 3 years relevant experience in export/import licensing and/ or compliance in relevant field,False,2025-08-23 19:46:35,"At Northrop Grumman, we are hiring a Principal International Trade Compliance Analyst based out of our Linthicum, MD office. The qualified applicant will become part of Northrop Grumman Mission System's International Trade Compliance organization, working to ensure compliance with export laws that enhance foreign policy and protect national security. This role supports activities within the Northrop Grumman Mission Systems (NGMS) Airborne Multifunction Sensors (AMS) Division."
Sr Principal Supply Chain Subcontract Specialist,R10200832,Baltimore,Maryland,"$108,400.00 - $162,600.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060071090&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor’s degree,False,2025-08-23 19:46:42,"Northrop Grumman Mission Systems has an opening for a Sr Principal Supply Chain Subcontract Specialist (Band 4) to join our team of qualified, diverse individuals. This position is on-site in the Linthicum, MD area with an opportunity for excellent career growth supporting the rapidly growing development programs from a Global Supply Chain perspective for the Advanced Mission Capabilities (AMC) Team in the Airborne Multifunction Sensors (AMS) Division in our Mission Systems (MS) Sector. The individual will be responsible for executing compliant procurement activities, providing contractual support, and completing/maintaining documentation with suppliers in support of development programs for the Advanced Mission Capabilities (AMC) team."
Staff Experimental Physicist,R10201675,"Linthicum, Annapolis Junction",Maryland,"$197,500.00 - $296,300.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060226481&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor’s degree in Science, Technology, Engineering, or Mathematics (STEM)",False,2025-08-23 19:46:49,"Northrop Grumman Mission Systems (NGMS) Engineering & Sciences (E&S;) is seeking candidates for the position of a Staff Experimental Physicist to support advanced technology development programs. The position requires full-time on-site work at our Advanced Technology Laboratory (ATL) in Linthicum, MD location or our Annapolis Junction, MD location. The ideal candidate is a principal investigator with interest in data acquisition and analysis on superconducting qubits and superconducting electronics and has experience with running complex experiments and writing custom software to control a variety of equipment."
Staff Software Systems (Software Architecture),R10201696,"Annapolis Junction, Linthicum",Maryland,"$163,200.00 - $256,400.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060227109&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor's degree in a STEM discipline with 12 years of experience, a Master's degree in a STEM discipline with 10 years of experience or a PhD in a STEM discipline with 8 years of experience",False,2025-08-23 19:46:57,"One of our most challenging new fields is Microelectronics Design and Applications (MDA), which combines the unique properties of superconductivity and quantum mechanics to develop radical new energy-efficient computing systems. MDA is seeking a Staff Software Systems Engineer with demonstrated ability to lead systems engineers in the development of new technologies to support our innovative MDA team in support of emerging supercomputing technologies. This position will serve on-site in Linthicum / Annapolis Junction, MD. "
Principal/Sr Principal Engineer Software Systems (Software Architecture),R10201694,Annapolis Junction,Maryland,"$105,400.00 - $165,500.00, $131,100.00 - $206,000.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060227017&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor’s degree,False,2025-08-23 19:47:05,"Northrop Grumman is seeking a Principal/Sr Principal Software Systems Engineer with experience in the development of new technologies to join their innovative Microelectronics Design and Applications (MDA) team. Role involves creating and refining mathematical models, analyzing simulation results, running simulations, and troubleshooting technical issues. Also responsible for system design optimization and creating/maintaining technical documents. Position requires on-site presence in Linthicum / Annapolis Junction, MD."
Staff Systems Engineer,R10201621,"Linthicum, Annapolis Junction, Baltimore",Maryland,"$163,200.00 - $244,800.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060222576&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor's degree in a STEM discipline with 12 years of experience, a master’s degree in a STEM discipline with 10 years of experience or a PhD in a STEM discipline with 7 years of experience.",False,2025-08-23 19:47:21,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history. An organization within Northrop Grumman’s Mission Systems Sector, Microelectronics Design and Applications (MDA) is a leading innovator in advanced microelectronics design and fabrication. MDA is seeking a Staff Systems Engineer. This position is located in Baltimore, MD."
U109 HVAC Technician - 3rd Shift,R10201424,Linthicum,Maryland,NA,NA,https://jobs.northropgrumman.com/careers?pid=1340060176531&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,High School graduate or equivalent. Completion of an approved four (4) year electrical or pipefitter apprenticeship program plus completion of an HVAC Technical School or six (6) years equivalent industrial HVAC experience,False,2025-08-23 19:47:35,"Northrop Grumman Mission Systems is seeking an HVAC Technician to join its team within the Mission Systems Organization. This position is located in Linthicum, Maryland. Perform a variety of skilled maintenance tasks to install, operate, maintain, adjust, diagnose and repair facility heating, cooling, refrigeration, ventilation, boilers, and air handling systems and associated fans, air cleaners, air compressors, chillers, pumps, motors, etc."
U109 HVAC Technician - 5th Shift,R10201426,Linthicum,Maryland,NA,NA,https://jobs.northropgrumman.com/careers?pid=1340060176608&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,High School graduate or equivalent. Completion of an approved four (4) year electrical or pipefitter apprenticeship program plus completion of an HVAC Technical School or six (6) years equivalent industrial HVAC experience,False,2025-08-23 19:47:43,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to stealth bombers, to landing on the moon. This position is located in Linthicum, Maryland."
Operations Lab Engineer/Principal Operations Lab Engineer,R10201519,"Linthicum, Baltimore",MD,"$77,600.00 - $116,400.00 - $95,800.00 - $143,600.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060195637&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor of Science degree,False,2025-08-23 19:47:51,"An organization within Northrop Grumman’s Mission Systems Sector, Microelectronics Design and Applications (MDA) is a leading innovator in advanced microelectronics design and fabrication. MDA is seeking an Operations Lab Engineer. This position is located at Baltimore, MD locations. Northrop Grumman Mission Systems (NGMS) Advanced Processing Solutions is working to develop next generation high performance computing systems to meet the mission demands of the NGMS Networked Information Solutions (NIS) business. Superconducting electronics forms the core of our technology, with a focus on energy-efficient computation including our patented superconducting digital logic technology, Reciprocal Quantum Logic (RQL)."
U109 HVAC Technician - 2nd Shift,R10201422,Linthicum,Maryland,NA,NA,https://jobs.northropgrumman.com/careers?pid=1340060176173&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,High School graduate or equivalent. Completion of an approved four (4) year electrical or pipefitter apprenticeship program plus completion of an HVAC Technical School or six (6) years equivalent industrial HVAC experience,False,2025-08-23 19:48:03,"Northrop Grumman Mission Systems is seeking an HVAC Technician to join its team within the Mission Systems Organization. This position is located in Linthicum, Maryland. Perform a variety of skilled maintenance tasks to install, operate, maintain, adjust, diagnose and repair facility heating, cooling, refrigeration, ventilation, boilers, and air handling systems and associated fans, air cleaners, air compressors, chillers, pumps, motors, etc. Work includes operating and maintaining equipment connected with facility heating, ventilation, and cooling systems, diagnosing malfunctions of HVAC equipment, making necessary repairs, and maintaining air handling systems for various areas of the plant."
U109 HVAC Technician - 1st Shift,R10201420,Linthicum,Maryland,NA,NA,https://jobs.northropgrumman.com/careers?pid=1340060175863&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,High School graduate or equivalent,False,2025-08-23 19:48:09,"Northrop Grumman Mission Systems is seeking an HVAC Technician to join its team within the Mission Systems Organization. This position is located in Linthicum, Maryland. Primary function is to perform a variety of skilled maintenance tasks to install, operate, maintain, adjust, diagnose and repair facility heating, cooling, refrigeration, ventilation, boilers, and air handling systems and associated fans, air cleaners, air compressors, chillers, pumps, motors, etc. This is a 1st Shift position."
U109 HVAC Technician - 4th Shift,R10201425,Linthicum,Maryland,NA,NA,https://jobs.northropgrumman.com/careers?pid=1340060176546&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,High School graduate or equivalent,False,2025-08-23 19:48:16,"Northrop Grumman Mission Systems is seeking an HVAC Technician to join its team within the Mission Systems Organization. This position is in Linthicum, Maryland. The role involves performing a variety of skilled maintenance tasks to install, operate, maintain, adjust, diagnose and repair facility heating, cooling, refrigeration, ventilation, boilers, and air handling systems. This is an SEA Union represented position, and is a 4th Shift position."
Operations Lab Engineer/Principal Operations Lab Engineer,R10201520,"Baltimore, Linthicum, Annapolis Junction",MD,"$77,600.00 - $116,400.00, $95,800.00 - $143,600.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060195955&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor of Science degree in a technical area,False,2025-08-23 19:48:23,"The position involves working on revolutionary systems that impact people's lives and requires bold new ideas, courage and a pioneering spirit. The role is within Northrop Grumman’s Microelectronics Design and Applications (MDA) segment. Responsibilities include troubleshooting and resolving technical issues related to cryogenic systems and overseeing the installation, maintenance, and operation of cryogenic and test equipment. The candidate must be able to manage assets, conduct inspections, and identify improvements needed for operational efficiency. The role can be filled at either the Operations Lab Engineer or Principal Operations Lab Engineer level."
Sr. Principal Industrial Security Analyst / CPSO,R10201253,Baltimore,Maryland,"$108,400.00 - $162,600.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060158999&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor's degree, Masters",False,2025-08-23 19:48:29,"At Northrop Grumman, our employees work on revolutionary systems that impact people's lives globally. Northrop Grumman Mission Systems is seeking a Sr. Principal Industrial Security Analyst 4/CPSO to support multiple programs. Responsibilities include creating, maintaining and leveraging working relationships with internal and external customers. Develops, and administers security programs and procedures for classified or proprietary materials, documents, and equipment. Experience in security, with knowledge of implementing a multi-disciplined security program."
Principal Supply Chain Procurement Specialist,R10201349,Baltimore,Maryland,"$79,100.00 - $118,700.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060158942&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor's degree or a Master's degree,False,2025-08-23 19:48:36,"Northrop Grumman is seeking a Principal Supply Chain Procurement Specialist who is experienced in supply chain management and is a motivated self-starter to support the Baltimore, MD. This position is on-site. Responsibilities include sourcing and procuring goods and services of a commodity nature from many suppliers, analyze proposed pricing from potential suppliers, evaluate and monitor supplier quality, identify opportunities to reduce costs and improve efficiency. The ideal candidate has a minimum of 5 years of experience in supply chain with a Bachelor's or a minimum of 3 years of experience in supply chain with a Master's."
Principal / Senior Principal Engineer Research Development,R10201237,Linthicum,Maryland,"['Primary Level Salary Range: $105,400.00 - $158,000.00', 'Secondary Level Salary Range: $131,100.00 - $196,700.00']",NA,https://jobs.northropgrumman.com/careers?pid=1340060148962&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"['Bachelor’s Degree in Physics, Materials Engineering, Electrical Engineering, Computer Engineering, Data Science or any related degree with 5 years technical related experience in microelectronics industry, or Master’s Degree with 3 years experience; PhD with 1 year experience', 'Bachelor’s Degree in Physics, Materials Engineering, Electrical Engineering, Computer Engineering, Data Science or any related degree with 8 years technical related experience in microelectronics industry, or Master’s Degree with 6 years experience; PhD with 4 years experience']",False,2025-08-23 19:48:45,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history. The Northrop Grumman Microelectronics Center (NGMC) within Northrop Grumman Mission Systems is seeking an exceptionally talented, motivated, and creative Research & Development Engineer for our Advanced Technology Lab (ATL) - located outside of Baltimore, Maryland."
Sr. Principal NetApp Storage Administrator,R10200489,Linthicum,Maryland,"$119,200.00 - $178,800.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060029012&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"High School diploma, Associate degree, Bachelor’s degree, Master’s degree, PhD",False,2025-08-23 19:48:52,"Northrop Grumman’s Chief Information & Digital Office (CIDO) organization is seeking a senior NetApp Storage Administrator with expertise in NetApp storage management to join its Classified Solutions team in Linthicum, MD. The selected candidate will be required to work on-site, full-time, at our Linthicum, MD campus. Roles and responsibilities will include but not be limited to the following: Serve as a systems administrator with shared responsibility for the effective maintenance and operational activities of the entire IT infrastructure including Servers (Windows & Linux), Workstations (Windows & Linux), Networking equipment, and NetApp storage systems."
Staff Systems Engineer - Verification and Validation,R10201028,"Annapolis Junction, Linthicum",Maryland,"$163,200.00 - $256,400.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060084780&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor's degree in a STEM discipline with 12 years of experience, a Master's degree in a STEM discipline with 10 years of experience or a PhD in a STEM discipline with 8 years of experience",False,2025-08-23 19:48:59,"At Northrop Grumman, we are seeking a candidate for the position of Staff Systems Engineer – Verification and Validation (V &V;) to support Advanced Technology development programs. This position will require the applicant to be a U.S. citizen and obtain TS/SCI with Polygraph. The candidate should have minimum eligibility of bachelor's degree in a STEM discipline with years of experience, master's degree in a STEM discipline with years of experience or a PhD in a STEM discipline with years of experience. Also should have experience with systems behavior, technical problem solving, test design/execution, product life cycle, and designing and executing experiments."
Factory Systems Engineering Manager 2,R10200948,"Linthicum, Annapolis Junction",Maryland,"$149,400.00 - $234,700.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060082343&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor’s degree in Science, Technology, Engineering, or Mathematics (STEM) with 8+ years of relevant experience; Master of Science degree in STEM related field with 6+ years of relevant technical experience; PhD in STEM related field with 4+ years of relevant experience",False,2025-08-23 19:49:08,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. We are looking for you to join our team as a Factory Systems Engineering Manager 2. This position requires fulltime on-site work at our Advanced Technology Laboratory (ATL) in Linthicum, MD location or our Annapolis Junction, MD location. This is a dual-role technical manager position including people management and direct program leadership contribution."
U109 Solid State Technician - 2nd Shift,R10200780,Linthicum,Maryland,NA,NA,https://jobs.northropgrumman.com/careers?pid=1340060068111&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"High school graduate or equivalent. Must possess an Associate Degree (minimum of 60 semester hours) or two years (minimum 60 semester hours) of college level study. Must possess a minimum of 6 semester hours in Science, Technology, Engineering, Mathematics, or a related field of study.",False,2025-08-23 19:49:15,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. This position is located in Linthicum, MD. Solid State Technicians perform a variety of processes to support the development, fabrication, testing, and assembly of semiconductor devices in accordance with operational goals. They are responsible for the setup, operation, and adjustment of a variety of process and measurement tools to support integrated circuit production and engineering development efforts."
