job_title,job_id,city,state,salary,posted_date,job_url,company,education_needed,is_remote,last_scanned_at,description
Project Leader 1 (Telecommunications),14574,Tysons,Virginia,$10,NA,https://careers.mcdean.com/jobs/14574?lang=en-us,medstar,"Bachelor’s Degree in Engineering Science, Information Technology, Construction Management, or Engineering discipline. Or 5+ years of related construction experience with a Master’s Degree in Construction Management or Engineering discipline",False,2025-08-21 22:00:59,"The **Project Leader 1 (Telecommunications)** is a leadership position responsible for supporting the overall strategy, execution of deliverables, project completion & profitable outcomes for a significantly complex project &/or multiple projects simultaneously. This position will require proficient understanding and knowledge of Telecommunication Systems including Fiber Optic & Structured Cabling, CCTV, OSP & ISP Copper, along with DAS. The **Project Leader 1 (Telecommunications)** is expected to provide overall development, training & leadership to Junior Project Leadership, Field-Superintendents & Trades personnel as it relates to the strategic planning, overall implementation & ownership of project completion."
Designer Senior,28030,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/28030?lang=en-us,medstar,high school diploma or GED,False,2025-08-21 22:01:07,"Designer Senior works as part of a team responsible for developing a comprehensive, functionally, and dimensionally accurate physical layout of electrical, communications, and other systems based on the engineering design, specifications, and materials and equipment submittals to meet the project needs and M.C. Dean's constructability objectives. You will work under general supervision as part of the project VDC team and review construction documents, specifications, BIM execution plan, project-specific design plan, and other documents to identify modeling requirements."
Electronic Security Technical Specialist 1,28117,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/28117?lang=en-us,medstar,"High School Diploma/GED with 6+ years of experience with installation, troubleshooting, and/or testing of electronic security systems or Associates with 4+ years of experience",False,2025-08-21 22:01:17,"The role involves designing, engineering, integrating, operating, and maintaining electronic security services inclusive of intrusion detection, access control, biometric authentication, video surveillance, audiovisual, IT systems, perimeter defense, and command and control systems for federal, local, and commercial customers across high-growth markets. The Tech Specialist 1 will demonstrate capabilities in analyzing system performance and recommending improvements, troubleshooting system performance issues and implementing corrective actions, and interfacing with customers, manufacturers, vendors and system administrators."
"Financial Analyst - Tysons, VA",14624 M.C,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/14624?lang=en-us,medstar,"Bachelor’s Degree in accounting, finance, or related field",False,2025-08-21 22:01:27,"We're seeking people driven to excellence and inspired by the way engineering and innovation improves lives, enhances customer outcomes, and changes the world for the better. As an employee at M.C. Dean, you will join forces with more than 5,100 professionals who engineer and deploy automated, secure and resilient power and technology systems; and deliver the management platforms essential for long-term system sustainability. Manage the finances, accounting, and contract compliance for several large multi-year projects and programs."
Financial Manager- CIS,28156,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/28156?lang=en-us,medstar,Bachelor’s Degree in Accounting or Finance,False,2025-08-21 22:01:37,"In this position, the incumbent will compute, classify, and analyze numerical data and financial records. The incumbent must also check the accuracy of figures, calculations, and postings pertaining to business transactions. Responsibilities include: Interact with customer, Manage the finances, accounting, and contract compliance for several large multi-year projects and programs. Produce monthly billing for assigned projects ensuring compliance with the invoicing terms and conditions. Assist in resolution of billing concerns with Owner to ensure timely payment of invoices. Post invoices in customers’ invoicing systems and M. C. Dean’s accounting system as applicable."
"Estimator 2 - Tysons, VA",28365,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/28365?lang=en-us,medstar,"2+ years experience with a Bachelor’s Degree from an accredited college or university in Engineering, preferably Electrical Engineering; 6+ years of experience with an Associate’s Degree; 8+ years experience with a high school diploma or GED",False,2025-08-21 22:01:47,"The Level 2 Estimator assists more experienced estimators in preparing cost estimates for bids and proposals for electrical and other low voltage applications such as fire alarm systems, security systems, communication systems, paging systems, audio-visual systems and nurse-call systems. Responsibilities include gathering data and assisting in preparing bid proposal estimates and design/build proposals. Also, performing take-offs from drawings; pricing change orders and conducting site visits to understand the constructability of projects."
Subcontracts Administrator 4,14654,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/14654?lang=en-us,medstar,Bachelor’s Degree,False,2025-08-21 22:01:57,"Subcontract Administrator 4 Responsibilities To Anticipate: Preparation and issuance of RFPs, RFIs, and managing proposal compliance including cost and pricing data analysis, manage agreements, place, perform complex analysis, documentation, and terms and conditions. Develop negotiation strategies, lead formal negotiations (Price, Delivery, Terms & Conditions). Manage all metrics, to include quality, delivery and schedule and supplier performance related to buyer desk."
UPS Technician 4 - 100% Travel,14248,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/14248?lang=en-us,medstar,"AA/BS degree in Electrical and/or Electronics from an accredited college or university, or equivalent field or military training",False,2025-08-21 22:02:07,"M.C. Dean is seeking a UPS Technician 4 for travel within the United States. The Critical Power Group is responsible for maintaining, servicing, and troubleshooting UPS systems, batteries, and other critical infrastructure equipment. Our technicians are factory trained on most major UPS manufacturers of static equipment. Responsibilities include 100% travel within the United States, emergency call availability 24/7 unless on PTO or Off Call, and battery repair and replacement."
Engineering Return Internship Program (SES),28302,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/28302?lang=en-us,medstar,Bachelor of Science degree program in engineering or similar discipline,False,2025-08-21 22:02:29,"M.C. Dean is Building Intelligence™. We design, build, operate, and maintain cyber-physical solutions for the nation’s most mission-critical facilities, secure environments, complex infrastructure, and global enterprises. With over 7,000 employees, our capabilities span electrical, electronic security, telecommunications, life safety, automation and controls, audiovisual, and IT systems. Our Engineering Interns will have access to a wide range of technical fields supporting real world projects that help our customers shape the modern world. Interns will gain experience working side-by-side with experienced professionals in our labs, on project sites, or in our manufacturing facility to put their problem solving and creativity to work."
"Electronics Technician 2 - Tysons, VA",28209,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/28209?lang=en-us,medstar,HS diploma or GED Military Electronics Training (minimum 720 classroom hours),False,2025-08-21 22:02:40,"M.C. Dean, Inc. is looking to hire an Electronic Security Service Technician 2 in Tysons, Virginia. This individual will be a part of the Security and Electronic Systems (SES) business unit and will participate in various technical tasks and responsibilities within field operations—including installations, maintenance, troubleshooting, and repairs of equipment and systems. Field Technicians should have strong problem-solving skills, technical proficiency, and the ability to coordinate effectively with clients and team members."
Fire Alarm Project Leader 1,27893,Tysons,Virginia,$500,NA,https://careers.mcdean.com/jobs/27893?lang=en-us,medstar,B.S. Degree in Engineering and relevant field experience,False,2025-08-21 22:02:49,"M.C. Dean, Inc. is seeking a Fire Alarm Project Leader 1 with experience in design and implementation experience in technology applications. The ideal candidate will have experience in fire alarm system applications with IBC, NEC, NFPA code knowledge as it applies to fire alarm systems for facilities and plants. Candidates with experience in Electronic Security, Industrial Controls, Building Automation systems that are willing to learn and grow in the life safety space will be considered."
Engineer 1 - New College Graduate - 2025 - 2026 Season,28294,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/28294?lang=en-us,medstar,"Bachelor’s degree or higher in Electrical, Mechanical, Systems, or Industrial Engineering, or similar discipline",False,2025-08-21 22:02:58,"M.C. Dean is Building Intelligence™. We design, build, operate, and maintain cyber-physical solutions for the nation’s most mission-critical facilities, secure environments, complex infrastructure, and global enterprises. With over 7,000 employees, our capabilities span electrical, electronic security, telecommunications, life safety, automation and controls, audiovisual, and IT systems. Our early career associates work side-by-side with experienced professionals in our corporate offices, testing labs, project sites, or world-class manufacturing facility to put problem solving and creativity to work. Join us to build expertise through a combination of formal training programs and experiential, on-the-job learning to develop a broad and highly advanced skillset across the company's integrated business units."
Critical Facilities Technician 1 (Mechanical),14357,"Tysons, Vienna",Virginia,NA,NA,https://careers.mcdean.com/jobs/14357?lang=en-us,medstar,High school diploma or GED,False,2025-08-21 22:03:05,"Dean | Fluor is looking for a Critical Facilities Technician (CFT) to join our Maintenance team in the Operations and Maintenance of a mission-critical government data center. The technician is responsible for ensuring that all mechanical, equipment within the data center is operating at peak efficiency. The technician is responsible for performing highly diversified duties to operate, troubleshoot, and maintain facility equipment according to preventative, predictive and corrective maintenance procedures."
Billing Specialist,14183,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/14183?lang=en-us,medstar,"Bachelor’s Degree in accounting, finance, or related field",False,2025-08-21 22:03:12,"We are looking to expand our finance team to support M.C. Dean’s Security and Electronic Systems (SES) business unit. The successful candidate will interact with project teams and customers on a regular basis. The candidate will create, submit, and post billings for various contract types and assist in managing the accounts receivable and under-billings for large multi-year projects and programs."
Electrical Engineering Leader - Sustainability,15124,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/15124?lang=en-us,medstar,Bachelor’s degree in electrical engineering or a related field,False,2025-08-21 22:03:20,"U.S. Electrical Testing specializes in electrical acceptance testing, maintenance testing, and commissioning services for some recognizable mission-critical facilities, secure environments, commercial and industrial clients, and electrical contractors. The Electrical Engineering Leader of the M.C. Dean Sustainability team will build a team and lead efforts to enhance the performance, safety, and reliability of electrical systems at various facilities. This role combines leadership and management along with expertise in power systems studies, power quality analysis, and electrical engineering to ensure electrical system health and compliance with safety and regulatory standards. You will collaborate with cross-functional teams to drive sustainable practices while maintaining operational excellence and cost-effectiveness."
Program Support Specialist 3,27330,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/27330?lang=en-us,medstar,Bachelor's Degree with 5+ years of experience OR Associate's Degree with 8+ years of experience OR High School Diploma/GED with 12+ years of experience,False,2025-08-21 22:03:30,"We are seeking a Program Support Specialist 3 to join our Security and Electronic Systems (SES) business Unit. As part of (SES) Strategic Business Unit you will be part of a team that designs, engineers, integrates, operates and maintains electronic security services inclusive of intrusion detection, access control, biometric authentication, video surveillance, audio visual, it systems, perimeter defense and command and control systems for federal, local and commercial customers across high-growth markets. Individual will work within a multi-disciplinary security team to support program efforts for the Wireless Intrusion Detection System (WIDS) and responding to events within facilities."
"HR Business Partner Principal, O&M; (with Recruiting Expertise)",27515,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/27515?lang=en-us,medstar,"Bachelor’s degree in Human Resources, Business Administration, or a related field.",False,2025-08-21 22:03:47,"M.C. Dean, Inc is seeking a strategic HR Business Partner (HRBP) having a foundation in Talent Acquisition and Recruitment. The HRBP will play a role in aligning human resources practices with business objectives and provide HR guidance to business leaders. This role involves fostering a high-performance culture, and ensuring the effective implementation of HR initiatives. The HRBP will support the commercial, mechanical services, Plumbing and HVAC industries and the GOVCON (Government Contracting) sector. The HRBP must have expertise in talent acquisition, play a key role in workforce planning and recruiting strategies. The applicant should have a Bachelor’s degree in Human Resources, Business Administration, or a related field. This job is onsite and based in Tysons, Virginia."
Deputy Project Leader - MEP Construction,27702,Tysons,Virginia,$2,NA,https://careers.mcdean.com/jobs/27702?lang=en-us,medstar,Bachelor's degree in Construction Management or Engineering,False,2025-08-21 22:03:57,"The Deputy Project Leader– MEP Construction plays a key role in supporting the strategy, execution, and successful delivery of complex projects within Modular Mission Critical, Government, Industrial Facilities, and Commercial Building sectors. This individual will focus on ensuring projects are completed on schedule, within budget, and to the highest standards, while fostering leadership and development among team members. This role is within the Critical Infrastructure Solutions (CIS) Business Unit. The ideal candidate will have expertise in modular delivery and MEP systems, with experience across vertical construction markets or prime/general contracting industries."
DevOps Engineer 4,27680,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/27680?lang=en-us,medstar,"Bachelor’s degree in Computer Science, Information Technology, or a Related Engineering Discipline",False,2025-08-21 22:04:14,"We are seeking a DevOps Engineer to join our Security and Electronic Systems (SES) business Unit. The role involves research, testing, and evaluation of technology components. It also includes collaboration with teams to improve automation practices, design, and development of technology-specific automation modules. A part of the job is to design and implement continuous integration (CI)/continuous deployment (CD) pipelines, plan and execute lifecycle activities, and create system documentation."
Graphic Designer 2,15141,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/15141?lang=en-us,medstar,"Bachelor of Arts Degree in graphic design or related field, Associates of Arts in graphic design with 2 additional years of industry-specific experience",False,2025-08-21 22:04:24,"M.C. Dean is seeking an experienced graphic designer with proposal and marketing experience to join our fast-paced team based in Tysons, VA. Be part of a growing team of professionals supporting the company’s business growth, financial, and operational goals. Responsibilities include demonstrating creativity and excellent technical skills in all aspects of graphic design including concepts, typography, imagery, color and layout. Develop and design all phases of assigned projects from initial concept through final production including proofing, file preparation and distribution."
UPS Technician 2 - 100% Travel,14247,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/14247?lang=en-us,medstar,"AA/BS degree in Electrical and/or Electronics from an accredited college or university, or equivalent field or military training.",False,2025-08-21 22:04:38,"M.C. Dean is seeking a UPS Technician 2. The role is based in Tysons, Virginia but requires 100% travel within the United States. This position requires at least 5+ years of experience with various UPS systems, batteries, test equipment, and associated electrical apparatuses like switchgears, panels, breakers, disconnects, ATSs, and generators. Responsible for maintaining, servicing, and troubleshooting UPS systems, batteries, and other critical infrastructure equipment at customer facilities. AA/BS degree in Electrical and/or Electronics from an accredited college required."
Dean|Fluor Plumber - Vienna VA,14383,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/14383?lang=en-us,medstar,At minimum a high school diploma or GED,False,2025-08-21 22:04:46,"Exciting career opportunity for a GMT / Plumber to join one of the region's fastest growing companies. Dean|Fluor offers an excellent benefits package including a competitive salary; medical, dental, vision, life and disability insurance; paid-time off; tuition reimbursement; 401k Retirement Plan and Military Reserve pay offset. Applications selected will be subject to a government security investigation and must meet eligibility requirements for access to classified information. Must be able to obtain and maintain a Top Secret Clearance."
Control Engineer 2,14804,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/14804?lang=en-us,medstar,"Master's degree in electrical engineering, automation engineering, or a related field or Bachelor’s degree in electrical engineering, automation engineering, or a related field",False,2025-08-21 22:04:54,"Control Engineers are responsible for designing, developing, installing, and maintaining equipment used to monitor and control systems, machinery, and processes. Control Engineers work in various applications including industrial controls, cybersecurity, building automation, power controls and protection, energy management, and transportation systems. They're?technical experts in areas such as advanced process control, instrumentation, distributed control systems, PLCs, and SCADA systems. Control engineers use these skills to design and implement solutions to solve our customer's most complex needs."
SYSTEMS ENGINEER 5– ENTERPRISE IT INFRASTRUCTURE,14627,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/14627?lang=en-us,medstar,"Bachelor’s degree in Computer Science, IT, or related field",False,2025-08-21 22:05:03,"This position contributes to developing the technical vision and leading transformative enterprise-wide solutions development and implementation. This senior engineering role combines deep technical expertise with broad understanding of the technology landscape, empowering the organization to adopt cutting-edge solutions while addressing business and security challenges. The Solution Architect acts as a critical partner to executive leadership in defining and implementing the firm’s IT strategy and roadmaps."
Program Support Specialist 4,28054,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/28054?lang=en-us,medstar,High School Diploma/GED with 12+ years of experience or Associate's Degree with 10+ years of experience or Bachelor's Degree with 7+ years of experience,False,2025-08-21 22:05:11,"The Program Support Specialist 4 is responsible for providing day-to-day project support for project managers, engineers, and other staff members. This person will learn firsthand about project phases, tasks, activities, schedules, and operations. The role will focus on project scheduling and supporting project leaders and program leaders with developing and maintaining projects schedule for Building Automation and Industrial Controls projects."
Tech Specialist 3,14824,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/14824?lang=en-us,medstar,High School Diploma/GED with 10+ years of experience Or Associates with 8+ years of experience Or Bachelors with 5+ Years of experience,False,2025-08-21 22:05:20,"As a Building Management System (BMS) Application Specialist, you will be a key member in the virtualization and maintenance of enterprise BMS application systems. Responsibilities include configuring primary and secondary virtual servers, working with local service providers to migrate BMS controllers from local administration to the enterprise virtual environment, configuring network and user access, testing alert distribution, commissioning the virtualized system, and performing turnover to the operations team. Also required to troubleshoot system alerts and initiate service tickets."
Risk Management 1,14193,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/14193?lang=en-us,medstar,Bachelor`s degree,False,2025-08-21 22:05:29,"The Risk Management Specialist works within the department of Risk Management, using the latest technology to create and execute Certificates, Vehicle Driver evaluations, Drug program monitoring, and manage routine to moderately complex claims from the investigation of an event through resolution. This includes making decisions about liability/compensability, evaluating losses, managing relationship with the carrier claims adjuster, nurse case managers and stakeholders within MC Dean, Inc. The position handles insurance claims and information on a global platform."
Safety Director,27762,Tysons,VA,NA,NA,https://careers.mcdean.com/jobs/27762?lang=en-us,medstar,"B.S. Degree from a program accredited by The Accreditation Board for Engineering and Technology (ABET), M.S. Degree in Safety and Health / Occupational Safety from an accredited program",False,2025-08-21 22:05:39,"The Safety Director is responsible for oversight of Construction Project Safety and Health, and Risk Management, effectively managing multiple Safety programs, developing and implementing M.C. Dean site-specific project safety plans, and collaborating with Project Management in the implementation and leadership of the Operational Risk Management process. Job duties include assessing construction safety, health, equipment, environmental, and electrical risks, developing risk and hazard assessment control strategies, auditing, developing, and recommending improvements to the project safety program. The position is physically demanding, often requires working outdoors and flexible work hours, and may require travel to projects and other offices on a regular basis."
Senior Procurement Agent 3,14653,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/14653?lang=en-us,medstar,Bachelor's degree,False,2025-08-21 22:05:56,"As a Senior Purchasing Agent supporting MC Dean’s growing businesses, your role will include: Functioning as a key liaison between the Procurement team and internal stakeholders including MC Dean’s Executive Team, Engineering, Sales, and Manufacturing. Working closely with the core Program/Project teams to manage high visibility and high value programs, applying program/project management skills to assure the timely and efficient execution of MC Dean’s portfolio of projects."
Proposal Manager 4,14633,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/14633?lang=en-us,medstar,Bachelor's degree,False,2025-08-21 22:06:04,"M.C. Dean is seeking a highly motivated proposal manager to join our team in Tysons, Virginia. This position offers the career-minded individual the opportunity to be a team leader, supporting high profile proposals across multiple operating divisions and disciplines throughout the company. M.C. Dean provides large-scale systems and systems integration solutions for federal, defense and national security clients; state and local governments; and Fortune 100 technology, healthcare and industrial corporations."
Engineering Return Internship Program (CIS),28304,"Tysons, Aldie, Boydton, Richmond, Caroline County, Ruther Glen, Manassas, Leesburg, Baltimore, Riverdale, Atlanta","Virginia, Maryland, Georgia",$18.00 - ,NA,https://careers.mcdean.com/jobs/28304?lang=en-us,medstar,Currently enrolled in a bachelor’s degree program or higher in engineering or similar discipline,False,2025-08-21 22:06:16,"M.C. Dean is Building Intelligence™. We design, build, operate, and maintain cyber-physical solutions for the nation’s most mission-critical facilities, secure environments, complex infrastructure, and global enterprises. Our Engineering Interns will have access to a wide range of technical fields supporting real world projects that help our customers shape the modern world. Interns will gain experience working side-by-side with experienced professionals in our labs, on project sites, or in our manufacturing facility to put their problem solving and creativity to work."
Safety Professional 2,14547,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/14547?lang=en-us,medstar,"High school diploma, Associates Degree, Bachelors Degree",False,2025-08-21 22:06:32,"We're seeking people driven to excellence and inspired to have a meaningful impact powering, automating, integrating, and securing the world’s most critical infrastructure and facilities. This translates into fulfilling opportunities for employees driven to excel in a meaningful career. We are seeking a Safety Professional 2 to join our Security and Electronic Systems (SES) business Unit. As part of (SES) Strategic Business Unit you will be part of a team that designs, engineers, integrates, operates and maintains electronic security services inclusive of intrusion detection, access control, biometric authentication, video surveillance, audio visual, it systems, perimeter defense and command and control systems for federal, local and commercial customers across high-growth markets."
Sr. Procurement Manager,14019,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/14019?lang=en-us,medstar,Bachelor's degree,False,2025-08-21 22:06:40,"As a Senior Subcontract Procurement Manager supporting M.C. Dean’s growing businesses, you will be responsible for managing construction industry subcontracts and services spends in support of the SCS division. This role will require 30-50% travel to job sites. The core objectives of this role are: Functioning as a key liaison between the Procurement team and internal stakeholders including MC Dean’s Executive Team, Engineering, Sales, and Manufacturing. Working closely with the core Program/Project teams to manage high visibility and high value programs, applying program/project management skills to assure the timely and efficient execution of MC Dean’s portfolio of projects."
Technical Specialist 2 (Telecommunications),27201,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/27201?lang=en-us,medstar,"Associate’s degree in an engineering discipline from an ABET-accredited University preferred, with a minimum of 6+ years experience in the telecommunications industry or A High School Diploma or GED with a minimum of 8+ years experience in the telecommunications industry",False,2025-08-21 22:06:49,"The **Technical Specialist 2 (Telecommunications)** position may include Bids & Proposals Development, Design Documents Coordination and Development, Construction Documents Coordination and Development, Field Coordination, Commissioning, and Testing for Telecommunications Information Transport Systems. telecommunications low voltage systems, and associated infrastructure for small to large scale projects. The **Technical Specialist 2 (Telecommunications)** shall also create, maintain, and manage various engineering planning documents."
Corporate Accounting Analyst,27430,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/27430?lang=en-us,medstar,B.S. in Accounting or Finance,False,2025-08-21 22:06:56,"We're seeking people driven to excellence and inspired by the way engineering and innovation improves lives, enhances customer outcomes, and changes the world for the better. As an employee at M.C. Dean, you will join forces with more than 5,100 professionals who engineer and deploy automated, secure and resilient power and technology systems; and deliver the management platforms essential for long-term system sustainability."
Small & Disadvantaged Business Compliance Specialist (Procurement Agent Associate),28241,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/28241?lang=en-us,medstar,"Bachelor’s degree or higher in supply chain management, business
administration, engineering, or similar discipline",False,2025-08-21 22:07:06,"M.C. Dean is seeking a Small & Disadvantaged Business Compliance Specialist. Key responsibilities include sourcing and evaluating suppliers, on-boarding and supplier integration, compliance monitoring and reporting, program and event management, and regulatory adherence and knowledge sharing. The candidate must have a Bachelor’s degree or higher in a relevant field, strong knowledge of procurement processes and supplier management, excellent communication and negotiation skills, and the ability to understand technical specifications and requirements."
Systems Engineer 5,28138,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/28138?lang=en-us,medstar,Bachelor’s Degree,False,2025-08-21 22:07:15,"The position drives the design of architectural frameworks for large complex resilient systems to ensure implemented solutions meet stakeholder needs, standards, and performance requirements. Assists with automation and optimization of engineering processes; diagnoses and remediates complex systems availability; and researches, prototypes, and develops emerging technologies by working closely with industry partners and OEMs to implement the latest capabilities. This role also conducts systems engineering assessments, develops conceptual design solutions and creates implementation work breakdown structures."
Engineering Return Internship Program (VDC),28301,"Tysons, Aldie, Boydton, Richmond, Caroline County, Ruther Glen, Manassas, Leesburg, Baltimore, Riverdale, Atlanta","Virginia, Maryland, Georgia",$18.00 - ,NA,https://careers.mcdean.com/jobs/28301?lang=en-us,medstar,Bachelor of Science degree in engineering or similar discipline,False,2025-08-21 22:07:26,"Our Engineering Interns will have access to a wide range of technical fields supporting real world projects that help our customers shape the modern world. Interns will gain experience working side-by-side with experienced professionals in our labs, on project sites, or in our manufacturing facility to put their problem solving and creativity to work. The Engineering Internship Program also offers opportunities to pursue certifications, land new skills, and network with mentors and organizational leadership. Incoming Engineering Interns can support Automation Systems, Critical Infrastructure Solutions, Electrical Systems, Facilities Engineering Operations & Maintenance, Integrated Infrastructure & Communications Systems, Life Safety, Security & Electronic Systems."
Dean | Fluor Critical Facilities Technician- (Control Room) -Vienna VA,14378,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/14378?lang=en-us,medstar,High school diploma,False,2025-08-21 22:07:44,"Dean | Fluor is looking for a Critical Facilities (Control Room) Technician to join our operations team in the operations and maintenance of a mission-critical government data center. The technician is responsible for ensuring that all electrical, mechanical, HVAC, and fire/life safety equipment within the data center is operating at peak efficiency. The technician is responsible for performing highly diversified duties to operate, troubleshoot, and maintain facility equipment according to preventative, predictive and corrective maintenance procedures."
Engineering Return Internship Program (LSG),28307,"Tysons, Aldie, Boydton, Richmond, Caroline County, Ruther Glen, Manassas, Leesburg, Baltimore, Riverdale, Atlanta","Virginia, Virginia, Virginia, Virginia, Virginia, Virginia, Virginia, Virginia, Maryland, Maryland, Georgia",$18.00 - ,NA,https://careers.mcdean.com/jobs/28307?lang=en-us,medstar,Currently enrolled in a Bachelor of Science degree program in engineering or similar discipline,False,2025-08-21 22:08:00,"M.C. Dean is Building Intelligence. We design, build, operate, and maintain cyber-physical solutions for the nation’s most mission-critical facilities, secure environments, complex infrastructure, and global enterprises. Our people are passionate about engineering innovation that improves lives and drives impactful change. Guided by our core values—agility, expertise, and trust—we foster a collaborative and forward-thinking work environment. at M.C. Dean, we are committed to building the next generation of technical leaders in electrical, engineering, and cybersecurity industries."
Control Engineer 3,26934,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/26934?lang=en-us,medstar,"Master's degree in electrical engineering, automation engineering, or a related field with 3+ years of experience, or Bachelor’s degree in electrical engineering, automation engineering, or a related field with 5+ years of experience",False,2025-08-21 22:08:12,"Controls Engineers 3 are responsible for designing, developing, installing, and maintaining equipment used to monitor and control systems, machinery and processes in various industries such as industrial controls, water / wastewater, power controls and protection, and transportation systems. Their role includes design/engineering, programming, testing/troubleshooting/deployment/commissioning, and maintenance tasks. They also have managerial responsibilities such as cost estimation, personnel management, and client servicing. They work with programming languages like ladder logic and structured text and deal with software like CAD/CAE Software, Microsoft Office, and other platform-specific tools."
Compensation Manager,28056,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/28056?lang=en-us,medstar,"Bachelor’s Degree in Human Resources, Business Administration, Mathematics, Finance, or related field. Master's degree with 6+ years of experience.",False,2025-08-21 22:08:21,"In this role, you’ll utilize your deep subject matter expertise in compensation design, analytics and theory to serve as a strategic client-facing consultant to our executive business leaders and stakeholders. You will not only have the opportunity to analyze and identify compensation issues, but drive them to resolution with your strong communication, problem-solving, and influencing skills. Our client is looking for an experienced compensation manager in the ultra-competitive Cyber-physical, Information Technology & Intelligent Building Solutions sectors."
Safety Intern (College 25-26 Season),28132,"Atlanta, Monroe, Frederick, Austin, Dallas, Boydton, Leesburg, Manassas, Richmond","GA, LA, MD, TX, VA",$20.00 - ,NA,https://careers.mcdean.com/jobs/28132?lang=en-us,medstar,Working towards an EHS related Bachelor of Science degree,False,2025-08-21 22:08:30,"The Construction Safety intern will be exposed to a wide variety of construction and electrical safety management system aspects, to include: assistance with the Construction Project Safety, Health (S&H;) assistance with implementing M.C. Dean’s site-specific Accident Prevention Plan, performing audit and inspections, and collaborating with Project Management, Safety Management, and Field Management in the implementation and leadership of the Operational Risk Management (ORM) process."
Dean|Fluor Critical Facilities Technician (General Maintenance Technician),14370,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/14370?lang=en-us,medstar,High School diploma or GED,False,2025-08-21 22:08:38,"Dean | Fluor is looking for a Critical Facilities Technician l (CFT -GMT) to undertake the responsibility to preserve the condition and functionality of a 24/7/365 critical government facility. Responsibilities include performing highly diversified duties to troubleshoot, repair, install and maintain facility equipment. The CFT typically performs work in one or more of the maintenance trades: HVAC, carpentry, plumbing, painting, and low voltage electrical, also working on our fuel systems. Must be available 24/7/365 with exception for personal time off that will be covered by delegate and expected to work in confined spaces, at elevations, on ladders, and lift equipment over six feet above the ground."
"M&A and Corporate Real Estate Analyst - Tysons, VA",28082,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/28082?lang=en-us,medstar,"Bachelor's or Master's degree in business, finance or engineering",False,2025-08-21 22:08:47,"The M&A and Corporate Real Estate Analyst provides support for all aspects of M.C. Dean's M&A, corporate real estate, and investment activities, including managing the deal pipeline, evaluation of potential transactions, performing due diligence, assisting post-acquisition integration activities, and supporting corporate real estate development projects. They are looking for candidates with 0+ years work experience in an investment banking, real estate investment or development, financial analysis, or a corporate development role with strong analytical, project management, and organizational skills with strong written and verbal communication skills required."
Senior Systems Engineer - Enterprise IT Infrastructure,14629,Tysons,Virginia,NA,NA,https://careers.mcdean.com/jobs/14629?lang=en-us,medstar,"Bachelor’s degree in computer science, Information Technology, or a Related Engineering Discipline",False,2025-08-21 22:08:55,"M.C. Dean relies on its IT infrastructure and applications to support critical business functions and drive value to the customers. The successful candidate will join a dynamic multidiscipline team responsible for design, implementation, integration, and support of the enterprise IT infrastructure, which includes secure cloud-hosted and on-premises environments. Responsibilities will include development of detailed technical and performance specifications, researching available technology options, producing detailed system design, system implementation, and managing lifecycle activities of the solution."
