job_title,job_id,city,state,salary,posted_date,job_url,company,education_needed,is_remote,last_scanned_at,description_summary
Radiologic Technologist (Rad Tech),670177,Alexandria,VA,NA,07/22/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/670177/?mode=location,inova,Graduate of accredited school/program of radiography,False,2025-08-23 23:42:34,"Inova Alexandria Hospital is looking for a dedicated Radiologic Technologist (Rad Tech) to join the team. This role will be Full Time Day shift from Monday – Friday 10:00am – 6:30pm. Responsibilities include use of radiological equipment, injection of IV contrast, and assisting physicians in a variety of examinations. The position provides team member wellness programs, retirement matching, tuition and student loan assistance, and mental health support."
Radiologic Technologist (Rad Tech),670180,Alexandria,VA,NA,07/22/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/670180/?mode=location,inova,Graduate of accredited school/program of radiography,False,2025-08-23 23:42:42,"Inova Alexandria Hospital is looking for a dedicated Radiologic Technologist (Rad Tech) to join the team. This role will be Full Time Day Shift from Monday – Friday 7:30am – 4:00pm. The job involves understanding of radiologic principles, theory, anatomy and pathology processes. It entails operating radiological equipment in all care settings and assisting physicians in performing a variety of examinations."
MRI Technologist (MRI Tech),670236,Alexandria,VA,NA,07/22/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/670236/?mode=location,inova,Graduate of an accredited school of radiography or graduate of an accredited school of nuclear medicine with MRI training,False,2025-08-23 23:42:51,"Inova Alexandria Hospital is looking for a dedicated MRI Technologist to join the team. This role will be a Full Time Night Shift, Monday - Friday 11:00pm – 7:00am. Sign-on Bonus & Relocation assistance eligible. Responsibilities include communicating effectively with patients to obtain clinical history/informed consent to assist the physician in optimizing the performance and interpretation of the examination, assisting the physician in performing a variety of examinations using standard department protocols, and utilization of knowledge of IV's, heparin locks and central line usage as they pertain to Magnetic Resonance Imaging (MRI)."
Registered Nurse (RN) Inpatient Rehabilitation Days,670611,"Falls Church, Alexandria",VA,NA,07/22/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/670611/?mode=location,inova,BSN from an accredited school of nursing,False,2025-08-23 23:43:04,"Inova Health System is seeking a Rehab Registered Nurse (RN) for our Magnet recognized Inova Fairfax Medical Campus. This is a full-time (3x12 hour shift) day shift position. The Inova Rehab Nurse provides hands-on care, coordinates nursing care activities with other members of the team, and identifies educational activities needed to help patients progress through the rehabilitation process. Education efforts reinforce skills learned in the therapies as well as focus on the following areas: Disease or injury specific information, Blood pressure monitoring, Blood sugar monitoring, Skin care, Bowel and bladder management, Medications and treatments, Safety"
MRI Technologist (MRI Tech),670741,"Alexandria, Franconia Springfield","VA, United States",NA,07/22/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/670741/?mode=location,inova,Graduate of an accredited school of radiography or graduate of an accredited school of nuclear medicine with MRI training,False,2025-08-23 23:43:13,"Inova Springfield HealthPlex is looking for a dedicated MRI Technologist (MRI Tech) to join the team. This role is for PRN hours every Saturday from 6:30am – 6:30pm. MRI Technologist (MRI Tech) Job Responsibilities include communicating effectively with patients to obtain clinical history/informed consent, assisting physicians in performing variety of examinations, and recognizing the need for routine maintenance of imagers/processors to maintain consistent quality images."
MRI Technologist (MRI Tech),670739,"Springfield, Alexandria",VA,NA,07/22/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/670739/?mode=location,inova,Graduate of an accredited school of radiography or graduate of an accredited school of nuclear medicine with MRI training,False,2025-08-23 23:43:24,"Inova Springfield HealthPlex is looking for a dedicated MRI Technologist (MRI Tech) to join the team. This role is for PRN hours; however must have availability on weekends. The technologist must communicate effectively with patients to obtain clinical history/informed consent to assist the physician in optimizing the performance and interpretation of the examination. They will assist the physician in performing a variety of examinations using standard department protocols, isolation precautions and/or sterile technique and demonstrate patient safety in department by use of side rails, braking mechanisms and patient monitoring."
Cardiac Stress Technician,671431,Alexandria,VA,NA,07/22/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671431/?mode=location,inova,High School or GED,False,2025-08-23 23:43:37,"Inova Alexandria is looking for a dedicated cardiac stress technician. This role will be full-time Monday Through Friday 6:30AM to 3:00PM, no weekends, no holidays. Job Responsibilities include patient preparation, assisting with the administration of exercise and pharmacological stress tests, ECG placement, and interpretation, among others. Ideal candidate should have a Cardiac Stress Technician Certification or equivalent certification, or LPN, EMT-Paramedic, or Exercise Physiology degree, or Exercise Science degree OR two years of Inova Clin Tech experience."
Computed Tomography Technologist (CT Tech),671641,Alexandria,VA,NA,07/22/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671641/?mode=location,inova,Graduate of an accredited school of radiography,False,2025-08-23 23:43:45,"Inova Alexandria Hospital is looking for a dedicated Computed Tomography Technologist (CT Tech) to join the team. This role will be a Full Time Evening Shift, Monday – Friday 2pm – 12:30am. Sign-on Bonus & Relocation Assistance eligible. The candidate must demonstrate a thorough understanding of IVs, heparin locks and central line usage as they pertain to computed tomography."
Obstetric (OB) Hospitalist/Obstetric Emergency Department (OB ED) Physician (MD/DO),663927,Fairfax,VA,NA,07/21/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/663927/?mode=location,inova,Doctor of Medicine degree from an accredited institution. Board eligible or board certified in OB/GYN.,False,2025-08-23 23:43:56,"Inova Health is expanding our Women’s Health services and we are seeking an outstanding OB/GYN physician to join us at Inova Women’s Hospital within Inova Fairfax Medical Campus. This versatile position includes working as primarily an OB Hospitalist OR as an Obstetric Emergency room physician (preferences will be accommodated as much as possible). These two roles are separate but will cross cover each other on different shifts as the need arises. The ideal candidate will be a more seasoned candidate, and a great team player. Opportunities exist for working with multiple OB/GYN professional teams including Maternal Fetal Medicine providers, private practice providers as well as both medical students and residents."
Integrated Solutions Specialist,671448,"Alexandria, Mount Vernon, Franconia-Springfield",VA,NA,07/20/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671448/?mode=location,inova,High School or GED,False,2025-08-23 23:44:06,"The Integrated Solutions Specialist provides design and implementation support for Inova renovation and new construction projects from early design through activation for technology systems including structured cabling, nurse call, security, AV, and connected medical equipment such as physiological monitoring and OR integration. The role will be full-time working Monday – Friday supporting Inova’s Eastern Region. The IT Solutions Design Specialist is involved in projects that involve architects and low voltage engineers, contractors, and Inova vendors to provide guidance, direction and review of design and contract documents, schedule, and on-site construction conditions. This position requires a High School or GED and 5 years of healthcare IT design or healthcare IT project management experience."
"APP Manager, Musculoskeletal (NP/PA)",671519,Fairfax,VA,NA,07/21/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671519/?mode=location,inova,Masters Degree and Graduate of an accredited NP or PA program.,False,2025-08-23 23:44:15,"Inova Orthopedics is looking for a dedicated Manager of Advanced Practice Providers to join the team. This role serves as the direct supervisor for APP Leads in a Service Line. Inova Orthopedic Services leads the Northern Virginia and Washington, DC metro area in helping people with arthritis, orthopedic illness, trauma or injury to regain their active lifestyles. Our ortho specialties include groundbreaking, minimally invasive procedures to treat musculoskeletal diseases and injuries, including state-of-the-art joint replacement."
Surgical Technologist 1 (Surg Tech),671540,Leesburg,VA,NA,07/21/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671540/?mode=location,inova,High School diploma or equivalent,False,2025-08-23 23:44:27,"This is a full-time position at Loudoun Hospital in Labor and Delivery. Inova is consistently ranked a national healthcare leader in safety, quality and patient experience. They are offering medical, dental and vision coverage, and a robust team member wellness program. In addition, they provide retirement matching, tuition and student loan assistance, mental health support, and offer flexible work schedules, and remote and hybrid career opportunities. Within this position you will be expected to perform/assist during surgical procedures."
Surgical Technologist 2 (Surg Tech),671640,Fairfax,VA,NA,"07/21/2025, 04:00 PM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671640/?mode=location,inova,High School diploma or equivalent,False,2025-08-23 23:44:37,"Inova is consistently ranked a national healthcare leader in safety, quality and patient experience. The role requires advanced knowledge in the role of the first scrub. The person in this role would be required to expedite the operative procedure by anticipating the needs of the surgeon, demonstrate advanced knowledge of aseptic and surgical techniques, and establish and maintain an organized sterile field and apply principles of asepsis. The successful candidate would actively share knowledge with staff regarding instrument sets/techniques and procedures. The minimum qualification includes having a High School diploma or equivalent, 1 Year of Surg Tech experience or equivalent, and being a Virginia Registered Surgical Technologist."
Registered Nurse (RN) Imaging,671420,Alexandria,VA,NA,"07/20/2025, 02:14 PM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671420/?mode=location,inova,BSN or AD,False,2025-08-23 23:44:47,"Inova Alexandria Hospital is looking for a dedicated Registered Nurse (RN) Imaging to join the team. This role will be part-time (25 hours/week); Monday – Friday, 6:30 a.m. – 11:30 a.m. (5-hour shifts); on-call every 5th - 6th weekend (Saturday 8:00 a.m. – 2:00 p.m. and Sunday 8:00 a.m. – 12:00 p.m.). The RN will be a point person for outpatient CT Angio & support for our imaging department, administer medications and assess patients after scans, and perform comprehensive patient health assessments. They will formulate individualized plans of care based on assessment findings and interpret multiple data sets."
Behavioral Health Therapist II,671415,Falls Church,VA,NA,07/20/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671415/?mode=location,inova,"Master's Degree, Ph.D., PsyD, EdD in Mental Health, Social Work, Counseling, Substance Use Disorders or Behavioral Health related field",False,2025-08-23 23:45:00,"Inova Pride Clinic Falls Church is looking for a dedicated Behavioral Health Therapist II who brings clinical experience in affirming, culturally responsive care for LGBTQ+ individuals and diverse communities. This role is ideal for a candidate who integrates evidence-based practices with identity-informed care, collaborates across disciplines, and contributes meaningfully to inclusive, person-centered behavioral health. The role is Full-time Day Shift: Monday – Friday 8:30 am- 5:00pm."
Registered Nurse (RN) Float Pool- Mount Vernon,670857,Alexandria,VA,NA,"07/19/2025, 07:05 PM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/670857/?mode=location,inova,Bachelor’s Degree in Nursing,False,2025-08-23 23:45:10,"Inova Mount Vernon Hospital is looking for a dedicated Registered Nurse (RN) Critical Care Float Pool to join the team. This role will be Full-time Night Shift: Days Varying, 7:00 PM – 7:30 AM. The role involves performing comprehensive patient health assessments, formulating individualized plans of care, supporting and empowering patients and their families, advocating for patients' rights and anticipating their needs. The candidate will document all patient care activities and collaborate with a multidisciplinary healthcare team."
Epic Certified Systems Analyst - Beaker,671233,"VA, United States",United States,NA,"07/19/2025, 04:22 PM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671233/?mode=location,inova,Associate’s Degree or HS Diploma/GED and 2 additional years of experience,True,2025-08-23 23:45:19,Inova Epic is looking for a dedicated Epic Certified Systems Analyst – Beaker to join the Team. This remote role will be full-time working Monday – Friday. The Epic Certified Systems Analyst - Beaker maintains and implements EpicCare systems and databases to ensure optimum performance of automated systems. Manages IT projects/products in order to provide automated solutions that meet Inova Health System's business needs using the EpicCare system.
Imaging Clinical Supervisor - Nuclear Medicine,671402,Alexandria,VA,NA,"07/18/2025, 10:11 PM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671402/?mode=location,inova,Graduate of an accredited school/program of Nuclear Medicine Technology,False,2025-08-23 23:45:29,"Inova Alexandria Hospital is looking for a dedicated Imaging Clinical Supervisor - Nuclear Medicine to join the team. This role will be Full-Time Day Shift from Monday – Friday. The responsibilities of the role include assisting in the development, review, and implementation of policies and procedures, resolving physician complaints regarding clinical performance, demonstrating excellent triage of patients, understanding radiation safety and protection principles, demonstrating creativity in section operational skills, decision-making skills, and contingency planning preparation, and initiating and managing various projects with a high degree of accuracy and timeliness."
Registered Nurse (RN) Pre-Procedural Infusion,671456,Fairfax,VA,NA,"07/19/2025, 07:43 AM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671456/?mode=location,inova,"Bachelor’s Degree Nursing BSN or AD. If RN has an AD, must complete BSN within 5 years of start date.",False,2025-08-23 23:45:40,"The Registered Nurse Infusion Center ensures desired patient outcomes using an integrated approach. Provides direction and guidance to others regarding practice while serving as a resource, preceptor and mentor. Provides comprehensive patient and family education including information about treatments, medications and other appropriate items, while keeping patients and families informed about all aspects of the plan of care. Works collaboratively with members of the healthcare team to provide patients and families with appropriate resources and support."
Registered Nurse (RN) Case Manager 1,661738,Alexandria,VA,NA,07/18/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/661738/?mode=location,inova,BSN from an accredited school of nursing,False,2025-08-23 23:45:49,"Inova Alexandria Hospital is looking for a dedicated Registered Nurse Case Manager to join the Case Management Team. This role will be Part-Time Day shift, weekends only. The hospital is a community hospital dedicated to offering a full range of healthcare services for all ages. The RN Case Manager is responsible for collecting data, ensuring effective patient management and acting as a liaison between patients, families and the healthcare team."
Behavioral Health Therapist II,669781,Fairfax,VA,NA,07/17/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/669781/?mode=location,inova,"Master's Degree, Ph.D., PsyD, EdD in Mental Health, Social Work, Counseling, Substance Use Disorders or Behavioral Healthrelated field.",False,2025-08-23 23:45:58,"The Inova Behavioral Health Services Partial Hospitalization Program (PHP) and Intensive Outpatient Program (IOP) is looking for a dedication Behavioral Health Therapist II to join the team. This program can help people who are stepping down from inpatient care, providing structure and encouragement as individuals re-enter their family and community environments. This program can also be step up from outpatient care, with the goal of helping people avoid inpatient psychiatric admission. This role will be full-time day shift from Monday - Friday, 8:00 a.m. - 5:00 p.m."
Unit Supervisor (RN) Freestanding ER,669097,Alexandria,VA,NA,"07/17/2025, 09:42 AM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/669097/?mode=location,inova,BSN or Associate Degree RNs,False,2025-08-23 23:46:09,"Inova Franconia-Springfield Healthplex, Emergency Room is seeking an experienced Emergency Room RN to join our team. This role is a full-time position with night shift hours from 7pm-7am. The Unit Supervisor will be a front line leader accountable for delivering highly reliable results related to Quality and Best Practices to improve clinical operation of the unit. The role will also involve seeking every opportunity to meet the unique needs of each patient and ensuring that care is patient-centered. Minimum qualifications include a minimum of one year of Registered Nurse clinical experience and a BSN or Associate Degree RNs."
Radiologic Technologist (Rad Tech),671119,Fairfax,VA,NA,"07/17/2025, 08:23 AM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671119/?mode=location,inova,Graduate of accredited school/program of radiography,False,2025-08-23 23:46:18,"Inova Physician Services - Sports Medicine is looking for a dedicated Radiologic Technologist (Rad Tech) to join the team. This role will be Full-Time Day shift 40 hours/week. Sign-on bonus and relocation assistance eligible. Inova is consistently ranked a national healthcare leader in safety, quality and patient experience. We are also proud to be consistently recognized as a top employer in both the D.C. metro area and the nation."
Diagnostic Imaging Technical Specialist,671196,Fairfax,VA,NA,"07/17/2025, 08:18 AM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671196/?mode=location,inova,Graduate of accredited school/program of radiography,False,2025-08-23 23:46:26,"Inova Fair Oaks Hospital is looking for a dedicated Diagnostic Imaging Technical Specialist. This role will be Full-Time. Sign-on bonus and relocation assistance eligible. Inova is a national healthcare leader in safety, quality, and patient experience."
Registered Nurse (RN) Operating Room,671226,Alexandria,VA,NA,07/17/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671226/?mode=location,inova,BSN or ADN from an accredited school of nursing,False,2025-08-23 23:46:36,"Inova Alexandria Hospital is seeking an experienced Operating Room RN to join our team. The nurse will support our patients on weekdays. The schedule is full-time, three 12-hour shifts (11am - 11pm) with call. The hospital's OR is equipped with 11 OR suites and 4 Endoscopy Suites, offering comprehensive range of surgical specialties. The team offers health benefits, retirement matching, tuition and student loan assistance, and mental health support."
Trauma Nurse Specialist (RN) Emergency Level 1 Trauma,663015,Falls Church,VA,NA,07/16/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/663015/?mode=location,inova,Minimum BSN Degree from an accredited school of nursing,False,2025-08-23 23:46:46,"Inova Fairfax Hospital is looking for a Full time ED Trauma Nurse Specialist. This role works as a clinical expert and leader within the department. The Trauma Nurse Speciaist is present in all trauma activations as a resource to the RNs in the trauma bay as well as the patient. This position is Full Time, 1p-1a, with weekend and holiday rotation. During orientation will rotate through all shifts (Days, Mids, and Nights). Inova is a national healthcare leader in safety, quality and patient experience."
Surgical Technologist 1 (Surg Tech),670849,Fairfax,VA,NA,07/16/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/670849/?mode=location,inova,High School diploma or equivalent,False,2025-08-23 23:46:57,"Performs and/or provides scrub assistance during procedures that reflect an awareness of anatomy, necessary principles, skills, supplies, and adequate knowledge base. Assists the circulating nurse in implementing the perioperative plan of care to include: patient positioning, confirmation/preparation of the operative site, updating physician preference card, care of operative specimens, and room turnover. Identifies factors relative to the patient's age and developmental stage that must be considered during the surgical procedure."
Neurodiagnostic Technologist 3,662963,Alexandria,VA,NA,07/15/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/662963/?mode=location,inova,High School or GED; Graduate from an accredited program for Electro-neurodiagnostic Technology,False,2025-08-23 23:47:05,"Inova Alexandria Hospital is looking for a dedicated Neurodiagnostic Technologist 3 to join the team. This role will be Full-time. Inova is consistently ranked a national healthcare leader in safety, quality and patient experience. We are also proud to be consistently recognized as a top employer in both the D.C. metro area and the nation."
Registered Nurse (RN) Level 1 Trauma Operating Room,667178,Falls Church,VA,NA,"07/15/2025, 01:26 PM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/667178/?mode=location,inova,BSN or ADN from an accredited school of nursing,False,2025-08-23 23:47:15,"The Tower Operating Room at Inova Fairfax Medical is seeking an experienced Operating Room RN to join our team full-time. Work Schedule: Full time Evening/Mid Shift: 3/12hr shifts per week (11:00 - 23:30). We are proud to serve as a high acuity, fast paced, multispecialty operating room and as Northern Virginia’s only Level 1 Trauma facility. Our clinical ladder program rewards teammates who are interested in obtaining CNOR certification, those who demonstrate leadership, and take initiative to improve patient outcomes through clinical excellence."
"Sr Director, Community Health, Inova Cares for Families",668574,Annandale,VA,NA,"07/15/2025, 12:35 PM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/668574/?mode=location,inova,Masters Degree,False,2025-08-23 23:47:23,"The Senior Director of Community Health, Inova Cares for Families directs and supports the operations of large and growing Inova Health System Community Health programs and clinics. Provides operations and program finance oversight including budgeting, control of salary/non-salary and capital investment expenses. Manages professional staff through daily supervision, team member relations and staff development."
Registered Nurse (RN) Level 1 Trauma Operating Room,668758,Falls Church,VA,NA,07/15/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/668758/?mode=location,inova,BSN or ADN from an accredited school of nursing,False,2025-08-23 23:47:32,"The Tower Operating Room at [Inova Fairfax Medical] is seeking an experienced Operating Room RN to join our team full-time. We are proud to serve as a high acuity, fast paced, multispecialty operating room and as Northern Virginia’s only Level 1 Trauma facility. Our diverse teammates and complex patient population makes working in Tower OR exciting, with endless opportunities for professional and personal growth. Our clinical ladder program rewards teammates who are interested in obtaining CNOR certification, those who demonstrate leadership, and take initiative to improve patient outcomes through clinical excellence."
Registered Nurse (RN) Level 1 Trauma Operating Room,669317,Falls Church,VA,NA,07/15/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/669317/?mode=location,inova,BSN or ADN from an accredited school of nursing,False,2025-08-23 23:47:41,"The Tower Operating Room at Inova Fairfax Medical is seeking an experienced Operating Room RN to join our team full-time. Sign on Bonus & Relocation Available. Work Schedule: Full time, Nights (3/12hr shifts). We are proud to serve as a high acuity, fast-paced, multispecialty operating room and as Northern Virginia’s only Level 1 Trauma facility. Our diverse teammates and complex patient population makes working in Tower OR exciting, with endless opportunities for professional and personal growth."
Registered Nurse (RN) Level 1 Trauma Operating Room,669319,Falls Church,VA,NA,"07/15/2025, 01:30 PM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/669319/?mode=location,inova,BSN or ADN from an accredited school of nursing,False,2025-08-23 23:47:51,"The Tower Operating Room at Inova Fairfax Medical is seeking an experienced Operating Room RN to join our team full-time. Nurse must be available to take call and rotate weekends, holidays and off-shifts. Our team is equipped to handle any complex or simple procedure that comes through the door, including but not limited to: Neurosurgery, Spine, Orthopedics, Surgical Oncology, Urology, Plastics, Robotics, Gynecology, Pediatrics, ENT, General, Trauma, Thoracic, Vascular, Dental, OMFS, Colorectal, Hepatobiliary and Transplant! The Tower OR teammates demonstrate high personal accountability, resilience, teamwork, and continuous learning; we are looking for eager and adaptive personalities to join our team!"
Emergency Medical Technician (EMT) 2,669585,Alexandria,VA,NA,07/15/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/669585/?mode=location,inova,High School Diploma or GED,False,2025-08-23 23:48:00,"Inova Franconia Springfield Healthplex is looking for a dedicated Emergency Medical Technician to join the Emergency Department team. Inova is consistently ranked a national healthcare leader in safety, quality and patient experience. The Emergency Medical Technician 2 provides accurate documentation of all procedures and therapies in patients' medical records and all specimens. Assists mid-level providers and physicians with collecting, labeling and transporting irretrievable specimens."
"PRN, Registered Nurse (RN) Operating Room",670189,Alexandria,VA,NA,07/15/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/670189/?mode=location,inova,BSN or ADN from an accredited school of nursing,False,2025-08-23 23:48:09,"Inova Alexandria Hospital is seeking an experienced Operating Room RN to join our team. This team member will support our patients on weekdays. Work Schedule: PRN, Day shift (Monday – Friday) with call. The hospital is a 318-bed community hospital located in the city of Alexandria. Full range of Endoscopy services including Heartburn Treatment. Operating Room Registered Nurse Requirements: Requires a minimum of 1 year of direct Operating Room (OR) experience as a Registered Nurse, must be licensed in the Commonwealth of Virginia as a Registered Nurse."
"Life Support Instructor 3, PRN",670425,Fairfax,VA,NA,07/15/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/670425/?mode=location,inova,High school diploma or equivalent,False,2025-08-23 23:48:18,"Inova Well is looking for a dedicated Life Support Instructor 3 to join our team. This role will be PRN, Days Vary. The Life Support Instructor 3 teaches Basic Life Support classes. This role supports the Inova Health System/ Inova Well American Heart Association Training Center, teaching BLS classes to the system and community healthcare professionals. Teaches a minimum of 25 hours per quarter, although the ideal candidate will be available to teach 1-2 days per week."
Pathologist- Clinical Pathology (CP- DO/MD),671398,Fairfax,VA,NA,"07/15/2025, 04:15 PM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671398/?mode=location,inova,Graduate of accredited Medical Doctorate Program (MD/DO),False,2025-08-23 23:48:27,"Inova Laboratories, located in Northern Virginia, is seeking an experienced pathologist with board certification in clinical pathology to serve as part of the clinical pathology service of this large and expanding system laboratory. Fellowship training in Chemistry, Hematopathology and/or Transfusion Medicine is required and at least 3-5 years of experience is ideal. The lab provides a comprehensive range of routine and specialized laboratory tests for both in- and out-patient populations. The preferred applicant should have experience in providing clinical pathology services and is expected to sign out clinical pathology and surgical/hematopathology (as appropriate) cases."
Registered Nurse (RN) Pediatric Emergency,668131,VA,United States,NA,"07/14/2025, 08:06 AM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/668131/?mode=location,inova,BSN from an accredited school of nursing,False,2025-08-23 23:48:36,"The Level 1 Trauma Pediatric Emergency Department at Inova Children's Hospital is seeking an experienced Pediatric Emergency Room RN to join our team. Eligible Nurses will qualify for sign on & relocation bonuses. Full-Time, Night Shift (7p-7a), With weekend, holiday and call rotations. During orientation will rotate through all shifts (Days, Mids, and Nights)."
Registered Nurse (RN) Women's Operating Room,668238,Fairfax,VA,NA,"07/14/2025, 02:01 PM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/668238/?mode=location,inova,BSN or ADN from an accredited school of nursing,False,2025-08-23 23:48:55,"Inova Fairfax Medical's Women’s Operating Room is seeking an experienced Operating Room RN to join our team. Scheduled shifts are Monday - Friday with minimal call requirements to cover weekday nights, weekends, and Inova observed Holidays. The Women's Operating Room (Women’s OR) has eight fully functional, state of the art operating rooms that provide care to patients scheduled for General Gynecology, Gynecological Oncology, Urological Gynecology, and Robotic procedures."
Registered Nurse (RN) - Medical Critical Care Stepdown Unit,669665,Falls Church,VA,NA,"07/14/2025, 10:59 AM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/669665/?mode=location,inova,BSN or AD,False,2025-08-23 23:49:04,"Inova Fairfax Hospital is looking for a dedicated Registered Nurse (RN) to join our Medical Critical Care Stepdown Unit. This role will be full-time 3-12-hour nights, 7:00 p.m. - 7:00 a.m. with weekend & holiday rotations. Sign-on bonus and relocation assistance eligible. The IMC/MCCSU patient population consists of a wide range of both medical and surgical diagnoses including Kidney transplant, Diabetic Ketoacidosis, Respiratory Disorders, End of Life Cancer, and Ventilator management with an emphasis on weaning. The usual nurse/patient ratio is 3:1."
Medical Laboratory Scientist 2-Blood Bank,670637,"Falls Church, Alexandria",VA,NA,"07/14/2025, 10:48 AM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/670637/?mode=location,inova,Bachelor’s degree,False,2025-08-23 23:49:13,"Inova Fairfax Medical Campus is looking for a dedicated Medical Laboratory Scientist 2 to join the Blood Banking team. This role will be Full-Time Night Shift: Monday-Friday, Every Other Weekend, Nights – 11pm-9:30 am if working 4 days. 11pm- 7:30 am if working 5 days. Inova is consistently ranked a national healthcare leader in safety, quality and patient experience. We are also proud to be consistently recognized as a top employer in both the D.C. metro area and the nation."
MRI Safety Officer,671250,Alexandria,VA,NA,07/14/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671250/?mode=location,inova,Graduate of an accredited school of radiography; or graduate of an accredited school of MRI training (must be MRI Registered through ARRT); or MRI certification from ARMRIT or CAMRT,False,2025-08-23 23:49:23,"Inova Mount Vernon Hospital is looking for a dedicated Diagnostic Imaging Technical Specialist to join the team. This role will be Full-Time Day Shift from Monday – Friday, with Evening Coverage as needed and Night and Weekend On-Call Rotation. Sign-on bonus and relocation assistance eligible. Provides clinical services according to MRI practice standards and acts as a resource to MRI students and other technologists to ensure optimal department functions. Ensures proper policies and procedures for day-to-day MRI safety are enforced."
Radiology Extern 2,671249,Alexandria,VA,NA,"07/14/2025, 08:46 AM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671249/?mode=location,inova,High School or GED. Full-time student in good standing in an accredited school of Radiologic Technology. Must be 2nd year in an accredited Radiologic Technology Program,False,2025-08-23 23:49:32,"Inova Mount Vernon Hospital is seeking a Radiology Extern 2 to join the team on a PRN basis. Responsibilities include understanding and utilization of IVs, heparin locks and central line usage related to computed tomography, ensuring patient and file accuracy, and participating in department/hospital performance improvement initiatives. The applicant must be a second-year student in good standing in an accredited Radiologic Technology Program. Basic Life Support from the American Heart Association required."
